Date,Open,High,Low,Close,Volume
2016-11-22,9038.15,9388.02,9038.15,9388.02,3438529
2016-11-23,9446.33,9533.79,9388.02,9388.02,5730562
2016-11-24,9388.02,9388.02,9154.78,9329.71,1401148
2016-11-25,9329.71,9329.71,9154.78,9271.4,1441261
2016-11-28,9213.09,9213.09,9067.31,9154.78,3324500
2016-11-29,9154.78,9183.93,8863.22,8863.22,2977772
2016-11-30,8979.84,9009.0,8834.07,8921.53,4342103
2016-12-01,8979.84,8979.84,8892.38,8979.84,5371021
2016-12-02,8950.69,8979.84,8863.22,8921.53,2290333
2016-12-05,8921.53,8921.53,8746.6,8863.22,2813496
2016-12-06,8775.76,8804.91,8455.05,8600.82,3908527
2016-12-07,8600.82,8659.14,8542.51,8600.82,3574557
2016-12-08,8600.82,8659.14,8542.51,8629.98,3298898
2016-12-09,8629.98,8688.29,8542.51,8600.82,1324832
2016-12-12,8513.36,8600.82,8425.89,8513.36,2684311
2016-12-13,8455.05,8455.05,8163.49,8338.43,4407648
2016-12-14,8221.81,8863.22,8192.65,8863.22,4083076
2016-12-15,8629.98,8746.6,8455.05,8746.6,3800109
2016-12-16,8484.2,8629.98,8484.2,8542.51,2852769
2016-12-19,8542.51,8746.6,8542.51,8600.82,3127606
2016-12-20,8629.98,8659.14,8542.51,8600.82,2227670
2016-12-21,8600.82,8688.29,8484.2,8688.29,3049714
2016-12-22,8600.82,8600.82,8455.05,8513.36,1831122
2016-12-23,8513.36,8513.36,8367.58,8513.36,3644752
2016-12-26,8513.36,8600.82,8484.2,8513.36,1934172
2016-12-27,8513.36,8513.36,8367.58,8455.05,2510499
2016-12-28,8484.2,8484.2,8338.43,8425.89,3334533
2016-12-29,8396.74,8425.89,8280.12,8338.43,2928827
2016-12-30,8309.27,8396.74,8280.12,8280.12,2469496
2017-01-03,8367.58,8834.07,8367.58,8834.07,8770261
2017-01-04,8921.53,9154.78,8921.53,9009.0,8620152
2017-01-05,8950.69,9154.78,8863.22,8979.84,3410317
2017-01-06,8863.22,9358.86,8863.22,9183.93,11144236
2017-01-09,9213.09,9562.95,9213.09,9446.33,10565302
2017-01-10,9388.02,9446.33,9300.55,9388.02,4238983
2017-01-11,9446.33,9679.57,9358.86,9679.57,13021474
2017-01-12,9679.57,9679.57,9562.95,9621.26,6073500
2017-01-13,9621.26,9650.42,9417.17,9475.48,5855256
2017-01-16,9475.48,9504.64,9213.09,9213.09,4667274
2017-01-17,9388.02,9825.35,9300.55,9796.19,11633237
2017-01-18,9796.19,10087.75,9592.11,9592.11,10132774
2017-01-19,9533.79,9708.73,9504.64,9592.11,3425443
2017-01-20,9621.26,9854.5,9562.95,9708.73,6211365
2017-01-23,9737.88,9912.81,9679.57,9825.35,5958238
2017-01-24,9825.35,10000.28,9825.35,9912.81,5539361
2017-01-25,9912.81,9912.81,9621.26,9854.5,4157659
2017-02-03,10029.44,10233.52,9941.97,10029.44,6958552
2017-02-06,10029.44,10146.06,9912.81,10029.44,4967168
2017-02-07,9941.97,10116.9,9883.66,9971.12,6089689
2017-02-08,9971.12,10029.44,9825.35,9912.81,6373480
2017-02-09,9912.81,10000.28,9825.35,9825.35,6678415
2017-02-10,9825.35,10000.28,9796.19,9971.12,6658230
2017-02-13,9971.12,10000.28,9825.35,9825.35,4042002
2017-02-14,9854.5,9941.97,9825.35,9912.81,5920903
2017-02-15,9883.66,10146.06,9825.35,10116.9,6630894
2017-02-16,10058.59,10175.21,9912.81,9912.81,7282832
2017-02-17,9854.5,9941.97,9767.04,9854.5,4056563
2017-02-20,9796.19,9825.35,9621.26,9679.57,7407990
2017-02-21,9708.73,9825.35,9708.73,9737.88,5978698
2017-02-22,9767.04,9796.19,9621.26,9679.57,3476549
2017-02-23,9679.57,9737.88,9533.79,9708.73,3289208
2017-02-24,9621.26,9796.19,9621.26,9708.73,4660466
2017-02-27,9621.26,9737.88,9592.11,9737.88,2228270
2017-02-28,9708.73,9737.88,9562.95,9592.11,2357560
2017-03-01,9592.11,9592.11,9388.02,9504.64,5095977
2017-03-02,9562.95,9621.26,9358.86,9358.86,4043821
2017-03-03,9388.02,9562.95,9213.09,9562.95,5644591
2017-03-06,9679.57,9737.88,9562.95,9679.57,4567069
2017-03-07,9679.57,9679.57,9562.95,9621.26,2109149
