Date,Open,High,Low,Close,Volume
2017-06-16,16660.69,16752.23,16587.45,16733.92,3886873
2017-06-19,16843.77,16990.24,16825.46,16953.62,3563100
2017-06-20,17026.86,17026.86,16843.77,16898.7,2023179
2017-06-21,16953.62,17393.03,16862.08,17393.03,5157078
2017-06-22,17319.79,17685.96,17319.79,17429.64,3835475
2017-06-23,17429.64,17502.88,17283.18,17374.72,2070305
2017-06-26,17521.19,17521.19,17026.86,17100.09,3653234
2017-06-27,17026.86,17063.47,16642.38,16733.92,8134517
2017-06-28,16807.16,16990.24,16715.62,16971.93,3478831
2017-06-29,16953.63,17081.78,16953.63,17026.86,2337078
2017-06-30,17026.86,17155.02,16770.54,17155.02,3232182
2017-07-03,17155.02,17155.02,16953.62,16990.24,2157708
2017-07-04,17026.86,17100.09,16953.63,17063.48,2502484
2017-07-05,17026.86,17100.09,17008.55,17100.09,1748280
2017-07-06,17118.4,17539.49,17063.48,17539.49,5109871
2017-07-07,17612.73,18088.75,17576.11,17795.81,25135864
2017-07-10,17649.34,17832.43,17429.64,17649.34,4822974
2017-07-11,17539.49,17612.73,17209.94,17429.64,2728159
2017-07-12,17539.49,17612.73,17228.25,17557.8,2606213
2017-07-13,17502.88,17887.36,17466.26,17887.36,2582851
2017-07-14,17887.35,17923.97,17722.58,17832.43,1436558
2017-07-17,17832.43,17832.43,17466.26,17576.11,2748785
2017-07-18,17429.64,17576.11,17338.1,17502.88,2699724
2017-07-19,17502.88,17685.96,17063.47,17173.32,2878457
2017-07-20,17063.47,17173.33,16917.01,17136.71,3176640
2017-07-21,17209.94,17319.79,16917.01,16917.01,1761129
2017-07-24,16917.01,17063.48,16843.77,17026.86,1584996
2017-07-25,17026.86,17173.33,16917.01,17100.09,1825417
2017-07-26,17100.09,17502.88,17100.09,17502.88,1863930
2017-07-27,17576.11,17814.12,17466.26,17649.34,3302832
2017-07-28,17649.35,17814.12,17539.49,17777.5,4337563
2017-07-31,17759.2,17795.81,17612.73,17704.27,1761263
2017-08-01,17740.89,18107.06,17649.34,17942.28,3865317
2017-08-02,17997.21,18271.83,17832.43,18088.75,5709260
2017-08-03,18198.6,18711.23,18125.36,18345.07,10537044
2017-08-04,18418.3,18454.92,18143.67,18345.07,2386779
2017-08-07,18345.07,18345.07,18198.6,18253.53,2115969
2017-08-08,18253.52,18308.45,17923.97,17923.97,3957153
2017-08-09,17905.67,17905.67,17631.04,17722.58,4891499
2017-08-10,17576.11,17923.97,17576.11,17905.67,2317325
2017-08-11,17942.28,18125.36,17795.81,18107.06,1456152
2017-08-14,18308.45,18308.45,18015.52,18015.52,2178368
2017-08-15,18015.52,18015.52,17759.2,17905.67,2232019
2017-08-16,17905.66,17905.66,17740.89,17795.81,2162298
2017-08-17,17576.11,17649.34,17356.41,17356.41,2063003
2017-08-18,17356.41,17502.88,17173.33,17393.03,1023760
2017-08-21,17576.11,17576.11,17393.03,17484.57,1496747
2017-08-22,17466.26,17484.57,17246.56,17246.56,1831409
2017-08-23,17209.94,17393.03,17209.94,17283.18,1373422
