Date,Open,High,Low,Close,Volume
2022-02-07,22179.13,22456.95,21924.46,21924.46,2898443
2022-02-08,21577.19,22225.43,21577.19,22225.43,4665145
2022-02-09,22433.79,22688.46,22086.52,22179.13,6647754
2022-02-10,22040.22,22271.73,21855.01,22040.22,3514257
2022-02-11,21901.31,22364.34,21878.16,22086.52,2999468
2022-02-14,21669.79,21970.76,21253.07,21253.07,7385044
2022-02-15,21299.37,21623.49,20836.34,21391.98,13169613
2022-02-16,21391.98,21391.98,21021.55,21114.16,22499911
2022-02-17,21299.37,21669.79,21114.16,21669.79,3531126
2022-02-18,21577.19,21947.61,21484.58,21692.95,3296097
2022-02-21,21391.98,21692.95,21368.82,21577.19,3598035
2022-02-22,21299.37,21669.8,21160.46,21530.89,3429154
2022-02-23,21762.4,22155.98,21623.49,21716.1,4816777
2022-02-24,21600.34,21855.0,20836.34,21692.95,5850337
2022-02-25,21808.7,22063.37,21762.4,21947.61,4495127
2022-02-28,21993.92,22040.22,21716.1,21716.1,2607499
2022-03-01,21669.79,21762.4,21391.98,21762.4,2946964
2022-03-02,21577.19,21577.19,20419.62,21206.77,8346201
2022-03-03,21044.7,21299.37,20558.52,21299.37,4281895
2022-03-04,21253.07,21438.28,21021.55,21206.77,1825457
2022-03-07,21067.86,21067.86,20790.04,20790.04,2578120
2022-03-08,20743.73,21021.55,20535.37,20651.13,3967448
2022-03-09,20604.82,20743.73,19863.98,20604.82,3980337
2022-03-10,20975.25,20975.25,20558.52,20558.52,1707184
2022-03-11,20141.8,20604.83,20141.8,20234.4,2565989
2022-03-14,20141.8,20188.1,19910.28,19910.28,4559002
2022-03-15,20002.89,20280.71,19840.83,20026.04,2001728
2022-03-16,20442.77,20604.83,20280.71,20396.46,1982775
2022-03-17,20651.13,20790.04,20465.92,20465.92,1062178
2022-03-18,20489.07,20558.52,20373.31,20512.22,1177607
2022-03-21,20651.13,20743.73,20558.52,20743.73,2471977
2022-03-22,20859.49,21067.86,20790.04,20882.64,1628335
2022-03-23,20928.95,21160.46,20743.73,20836.34,1263281
2022-03-24,20836.34,20836.34,20558.52,20697.43,2020114
2022-03-25,20697.43,20766.88,20604.82,20604.82,1604062
2022-03-28,20512.22,20604.83,20164.95,20350.16,1718556
2022-03-29,20350.16,20905.8,20350.16,20790.04,2009120
2022-03-30,20743.73,21762.4,20743.73,21762.4,6923893
2022-03-31,21669.79,21808.7,21530.88,21785.55,2422697
2022-04-01,21762.4,22433.79,21646.64,22179.13,5036643
2022-04-04,22595.85,22595.85,22040.22,22132.82,3268423
2022-04-05,22063.37,22132.82,21692.95,21692.95,2683882
2022-04-06,21669.79,22410.64,21484.58,21947.61,4127608
2022-04-07,21993.92,22318.04,21623.49,21623.49,2861861
2022-04-08,21762.4,21762.4,20836.34,20836.34,2749275
2022-04-12,21067.85,21114.16,20465.92,20465.92,1879097
2022-04-13,20512.22,20952.1,20095.49,20836.34,1716282
2022-04-14,20836.34,20975.25,20674.28,20720.58,1045309
2022-04-15,20604.83,20720.58,20257.55,20280.71,2295136
2022-04-18,20141.8,20257.55,19539.86,20002.89,3094995
2022-04-19,20002.89,20141.79,19400.95,19678.76,1795129
2022-04-20,19678.77,19840.83,19146.28,19146.28,1249255
2022-04-21,19215.74,19447.25,17872.95,19447.25,2982218
2022-04-22,19447.25,19979.73,18521.19,19678.76,1993579
2022-04-25,19678.77,19678.77,18312.83,18498.04,2319956
2022-04-26,18289.67,19030.52,17247.86,19030.52,2051955
2022-04-27,18984.22,19354.65,18521.19,19354.65,4045728
2022-04-28,19053.68,19470.4,19030.53,19169.43,1913972
2022-04-29,19215.74,20026.04,19099.98,19910.28,2781686
2022-05-04,20141.8,20141.8,18706.4,18706.4,1177986
2022-05-05,19215.74,19447.25,18799.01,19354.65,1330946
2022-05-06,18984.22,19308.34,18752.71,18799.01,19555976
2022-05-09,18521.19,18799.01,17502.52,18058.16,2460605
